"projectID";"topic";"title"
"864274";"LC-SC3-ES-2-2019";"Solutions for increased regional cross-border cooperation in the transmission grid"
"893743";"MSCA-IF-2019";"Individual Fellowships"
"735171";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"876168";"EIC-SMEInst-2018-2020";"SME instrument"
"661067";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"654911";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"654906";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"664219";"Space-SME-2014-1";"SME Instrument"
"658244";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"834146";"MSCA-IF-2018";"Individual Fellowships"
"645274";"ICT-11-2014";"FIRE+ (Future Internet Research & Experimentation)"
"728541";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"650381";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"886202";"MSCA-IF-2019";"Individual Fellowships"
"776011";"COMPET-5-2017";"Space Weather"
"827794";"EIC-SMEInst-2018-2020";"SME instrument"
"663597";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"654020";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"871391";"ICT-06-2019";"Unconventional Nanoelectronics"
"699980";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"645011";"ICT-07-2014";"Advanced Cloud Infrastructures and Services"
"649396";"EURO-1-2014";"Resilient and sustainable economic and monetary union in Europe"
"957509";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"708566";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"678904";"ERC-StG-2015";"ERC Starting Grant"
"796721";"MSCA-IF-2017";"Individual Fellowships"
"825631";"DT-ICT-07-2018-2019";"Digital Manufacturing Platforms for Connected Smart Factories"
"809451";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"827366";"EIC-SMEInst-2018-2020";"SME instrument"
"864154";"JTI-CS2-2018-CFP09-AIR-02-76";"Cost analysis software platform for evaluating innovative manufacturing technology for SMART fuselage"
"699294";"Sesar-04-2015";"Environment and Meteorology in ATM"
"887303";"EIC-SMEInst-2018-2020";"SME instrument"
"744663";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"776294";"COMPET-1-2017";"Technologies for European non-dependence and competitiveness"
"764810";"LCE-27-2017";"Measuring, monitoring and controlling the potential risks of subsurface operations related to CCS and unconventional hydrocarbons"
"651131";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"673953";"PHC-12-2014";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"681872";"ERC-CoG-2015";"ERC Consolidator Grant"
"715283";"ERC-2016-STG";"ERC Starting Grant"
"781390";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"732996";"SESAR.IR-VLD.Wave1-15-2015";"Enhanced Air and Ground Safety Nets"
"756977";"SMEInst-06-2016-2017";"Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well"
"869945";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"957641";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"668119";"PHC-11-2015";"Development of new diagnostic tools and technologies: in vivo medical imaging technologies"
"970904";"INNOSUP-05-2018-2020";"Peer learning of innovation agencies"
"101030505";"MSCA-IF-2020";"Individual Fellowships"
"672479";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"735579";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"951786";"INFRAEDI-05-2020";"Centres of Excellence in exascale computing"
"645425";"ICT-15-2014";"Big data and Open Data Innovation and take-up"
"666788";"NMP-25-2014";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"654984";"LCE-03-2014";"Demonstration of renewable electricity and heating/cooling technologies"
"642445";"MSCA-ITN-2014-EID";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EID)"
"825070";"ICT-12-2018-2020";"Big Data technologies and extreme-scale analytics"
"709501";"Space-SME-2015-1";"SME Instrument"
"954282";"EIC-SMEInst-2018-2020";"SME instrument"
"956200";"MSCA-ITN-2020";"Innovative Training Networks"
"710130";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"671668";"FETHPC-1-2014";"HPC Core Technologies, Programming Environments and Algorithms for Extreme Parallelism and Extreme Data Applications"
"664230";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"730104";"COMPET-2-2016";"Maturing satellite communication technologies"
"821398";"JTI-CS2-2017-CfP07-ENG-02-06";"Experimental investigation of aerodynamic and heat transfer properties for a next generation turbine frame and nozzle"
"963646";"LC-BAT-10-2020";"Next generation and realisation of battery packs for BEV and PHEV"
"845373";"MSCA-IF-2018";"Individual Fellowships"
"957538";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"681431";"ERC-CoG-2015";"ERC Consolidator Grant"
"871371";"ICT-06-2019";"Unconventional Nanoelectronics"
"672145";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"780966";"ICT-17-2016-2017";"Big data PPP: Support, industrial skills, benchmarking and evaluation"
"817617";"SFS-06-2018-2020";"Stepping up integrated pest management"
"832242";"EIC-SMEInst-2018-2020";"SME instrument"
"712175";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"851876";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"732032";"FETPROACT-01-2016";"FET Proactive: emerging themes and communities"
"777442";"INFRADEV-01-2017";"Design Studies"
"818318";"DT-SFS-14-2018";"Personalized Nutrition"
"801189";"FETOPEN-04-2016-2017";"FET Innovation Launchpad"
"723838";"EE-17-2016-2017";"Valorisation of waste heat in industrial systems (SPIRE PPP)"
"760460";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"694277";"ERC-ADG-2015";"ERC Advanced Grant"
"686732";"JTI-CS2-2014-CFP01-FRC-02-06";"High Voltage Network Battery"
"807724";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"753750";"MSCA-IF-2016";"Individual Fellowships"
"862102";"ERC-2019-POC";"ERC Proof of Concept Grant"
"776708";"CIRC-01-2016-2017";"Systemic, eco-innovative approaches for the circular economy: large-scale demonstration projects"
"842066";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"705930";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"898458";"MSCA-IF-2019";"Individual Fellowships"
"668858";"PHC-02-2015";"Understanding disease: systems medicine"
"871647";"EIC-SMEInst-2018-2020";"SME instrument"
"866411";"ERC-2019-COG";"ERC Consolidator Grant"
"805945";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"779391";"DS-06-2017";"Cybersecurity PPP: Cryptography"
"864905";"JTI-CS2-2018-CFP09-AIR-03-06";"Calibrating Ultrasonic Sensors for atmospheric corrosion."
"712363";"SIE-01-2015";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"815501";"EIC-SMEInst-2018-2020";"SME instrument"
"776369";"GALILEO-4-2017";"EGNSS awareness raising and capacity building"
"958454";"CE-SPIRE-07-2020";"Preserving fresh water: recycling industrial waters industry"
"820867";"EIC-SMEInst-2018-2020";"SME instrument"
"672605";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"820495";"FETFLAG-03-2018";"FET Flagship on Quantum Technologies"
"656937";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"702784";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"765774";"MSCA-ITN-2017";"Innovative Training Networks"
"688865";"ICT-20-2015";"Technologies for better human learning and teaching"
"734355";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"870251";"LC-SPACE-EGNSS-1-2019-2020";"EGNSS applications fostering green, safe and smart mobility"
"947558";"EIC-SMEInst-2018-2020";"SME instrument"
"644732";"ICT-22-2014";"Multimodal and Natural computer interaction"
"750270";"MSCA-IF-2016";"Individual Fellowships"
"750492";"MSCA-IF-2016";"Individual Fellowships"
"779431";"ICT-25-2016-2017";"Advanced robot capabilities research and take-up"
"738221";"JTI-CS2-2016-CFP03-REG-01-04";"Development and delivery of a flexible assembly system based on reverse engineering, tolerance analysis and Determinant Assembly Approach of wing box"
"785921";"LCE-16-2017";"2nd Generation of design tools for ocean energy devices and arrays development and deployment"
"723759";"FOF-01-2016";"Novel hybrid approaches for additive and subtractive manufacturing machines"
"874662";"SC1-BHC-28-2019";"The Human Exposome Project: a toolbox for assessing and addressing the impact of environment on health"
"101002685";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"737472";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"655662";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"646259";"NMP-20-2014";"Widening materials models"
"743623";"MSCA-IF-2016";"Individual Fellowships"
"895377";"MSCA-IF-2019";"Individual Fellowships"
"101006512";"INFRAIA-02-2020";"Integrating Activities for Starting Communities"
"718742";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"836486";"EIC-SMEInst-2018-2020";"SME instrument"
"711164";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"850054";"EIC-SMEInst-2018-2020";"SME instrument"
"781189";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"825310";"ICT-24-2018-2019";"Next Generation Internet - An Open Internet Initiative"
"645114";"ICT-26-2014";"Photonics KET"
"755235";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"680902";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"794370";"MSCA-IF-2017";"Individual Fellowships"
"727261";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"101017598";"SC1-DTH-02-2020";"Personalised early risk prediction, prevention and intervention based on Artificial Intelligence and Big Data technologies"
"101031922";"MSCA-IF-2020";"Individual Fellowships"
"825972";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"739813";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"664018";"PHC-12-2014-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"699221";"Sesar-04-2015";"Environment and Meteorology in ATM"
"716721";"ERC-2016-STG";"ERC Starting Grant"
"820647";"JTI-CS2-2017-CfP07-ENG-02-08";"Optimization of TiAl CALPHAD databases of respective material systems"
"738296";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"662638";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"889786";"EIC-SMEInst-2018-2020";"SME instrument"
"687329";"GALILEO-3-2015";"Releasing the potential of EGNSS applications through international cooperation"
"800150";"MSCA-IF-2017";"Individual Fellowships"
"821079";"JTI-CS2-2017-CfP07-SYS-03-13";"Electro-Mechanical Brake actuation for Small Aircraft [SAT]"
"887881";"EIC-SMEInst-2018-2020";"SME instrument"
"854317";"EIC-SMEInst-2018-2020";"SME instrument"
"957670";"LC-SC3-EC-3-2020";"Consumer engagement and demand response"
"960747";"EIC-SMEInst-2018-2020";"SME instrument"
"851644";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"899260";"ERC-2019-POC";"ERC Proof of Concept Grant"
"101003480";"SC1-PHE-CORONAVIRUS-2020";"Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic"
"636249";"MG-5.1-2014";"Transforming the use of conventionally fuelled vehicles in urban areas"
"800096";"MSCA-IF-2017";"Individual Fellowships"
"825619";"ICT-26-2018-2020";"Artificial Intelligence"
"872969";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"760907";"NMBP-25-2017";"Next generation system integrating tangible and intangible materials model components to support innovation in industry"
"640110";"ERC-StG-2014";"ERC Starting Grant"
"101021808";"SU-DS02-2020";"Intelligent security and privacy management"
"700829";"FTIPilot-1-2015";"Fast Track to Innovation Pilot"
"891212";"MSCA-IF-2019";"Individual Fellowships"
"723623";"NMBP-27-2016";"Promoting safe innovation through global consolidation and networking of nanosafety centres and strengthening the European industry through cooperation in nanosafety"
"820689";"DT-FOF-02-2018";"Effective Industrial Human-Robot Collaboration (RIA)"
"785332";"JTI-CS2-2017-CFP06-AIR-02-41";"Integrated electronics  for actuator data and power management for Morphing Leading Edge activities"
"702635";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"684596";"NMP-25-2015";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"759207";"ERC-2017-STG";"ERC Starting Grant"
"854993";"EIC-SMEInst-2018-2020";"SME instrument"
"718074";"IT-1-2015-1";"Small business innovation research for Transport"
"897873";"MSCA-IF-2019";"Individual Fellowships"
"714853";"ERC-2016-STG";"ERC Starting Grant"
"867018";"EIC-SMEInst-2018-2020";"SME instrument"
"101007350";"ECSEL-2020-2-RIA";"ECSEL-2020-2-RIA"
"824064";"INFRAEOSC-04-2018";"Connecting ESFRI infrastructures through Cluster projects"
"824127";"EIC-SMEInst-2018-2020";"SME instrument"
"707080";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"868266";"EIC-SMEInst-2018-2020";"SME instrument"
"732631";"FETPROACT-01-2016";"FET Proactive: emerging themes and communities"
"700416";"DRS-12-2015";"Critical Infrastructure Protection topic 1: Critical Infrastructure “smart grid” protection and resilience under “smart meters” threats"
"789108";"ERC-2017-ADG";"ERC Advanced Grant"
"678304";"ERC-StG-2015";"ERC Starting Grant"
"816565";"EIC-SMEInst-2018-2020";"SME instrument"
"817089";"EIC-SMEInst-2018-2020";"SME instrument"
"734971";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"762346";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"723373";"FOF-04-2016";"Continuous adaptation of work environments with changing levels of automation in evolving production systems"
"729244";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"787258";"ERC-2017-ADG";"ERC Advanced Grant"
"671650";"ICT-14-2014";"Advanced 5G Network Infrastructure for the Future Internet"
"872897";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"685074";"SC5-20-2015";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"763308";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"646482";"LCE-07-2014";"Distribution grid and retail market"
"854408";"EIC-SMEInst-2018-2020";"SME instrument"
"663056";"IT-1-2014-1";"Small business innovation research for Transport"
"685351";"INSO-10-2015-1";"SME business model innovation"
"734909";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"727682";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"815705";"EIC-SMEInst-2018-2020";"SME instrument"
"688642";"ICT-24-2015";"Robotics"
"707962";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101008020";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"794957";"MSCA-IF-2017";"Individual Fellowships"
"735630";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"687367";"GALILEO-2-2015";"Small and Medium Enterprise (SME) based EGNSS applications"
"804476";"ERC-2018-STG";"ERC Starting Grant"
"728387";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"771844";"ERC-2017-COG";"ERC Consolidator Grant"
"866646";"EIC-SMEInst-2018-2020";"SME instrument"
"888874";"EIC-SMEInst-2018-2020";"SME instrument"
"971619";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"642563";"MSCA-ITN-2014-EJD";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EJD)"
"768875";"EE-20-2017";"Bringing to market more energy efficient and integrated data centres"
"952165";"INFRAEDI-05-2020";"Centres of Excellence in exascale computing"
"680481";"FoF-09-2015";"ICT Innovation for Manufacturing SMEs (I4MS)"
"677854";"ERC-StG-2015";"ERC Starting Grant"
"674684";"SFS-08-2014-1";"Resource-efficient eco-innovative food production and processing"
"831998";"JTI-CS2-2018-CfP08-SYS-02-49";"Health Monitoring for Electro-Hydraulic Actuator fluid"
"824306";"LC-GV-02-2018";"Virtual product development and production of all types of electrified vehicles and components"
"877713";"EIC-SMEInst-2018-2020";"SME instrument"
"688207";"ICT-39-2015";"International partnership building in low and middle income countries"
"735918";"FCH-02-5-2016";"Advanced monitoring, diagnostics and lifetime estimation for stationary SOFC stacks and modules"
"753878";"MSCA-IF-2016";"Individual Fellowships"
